연도,지역,평균기온,평균최저기온,평균최고기온,단위
			2021-01,강원,0.6,-3.9,5.7,℃
			2021-01,서울,-2.4,-6.8,2.2,℃
			2021-01,인천,-2.0,-5.9,1.8,℃
			2021-01,경기,-2.4,-7.8,2.6,℃
			2021-01,충북,-1.4,-5.9,3.5,℃
			2021-01,대전,-1.0,-6.0,4.6,℃
			2021-01,경북,-2.2,-7.9,3.9,℃
			2021-01,대구,0.5,-4.3,5.9,℃
			2021-01,전북,0.5,-4.1,5.5,℃
			2021-01,울산,2.1,-2.6,6.8,℃
			2021-01,경남,1.4,-3.2,6.5,℃
			2021-01,광주,1.4,-2.6,6.4,℃
			2021-01,부산,3.3,-0.8,7.9,℃
			2021-01,전남,2.0,-1.6,5.7,℃
			2021-01,제주,6.8,3.9,9.8,℃
			2021-01,충남,-2.8,-8.9,3.3,℃
			2021-01,세종,-1.7,-6.6,3.3,℃
			2021-02,강원,4.9,0.0,10.3,℃
			2021-02,서울,2.7,-2.2,7.9,℃
			2021-02,인천,2.1,-2.0,6.3,℃
			2021-02,경기,2.2,-3.3,7.8,℃
			2021-02,충북,3.6,-1.6,9.1,℃
			2021-02,대전,4.0,-1.6,10.0,℃
			2021-02,경북,2.6,-3.6,9.4,℃
			2021-02,대구,4.8,-0.6,11.1,℃
			2021-02,전북,4.3,-0.7,10.0,℃
			2021-02,울산,6.5,1.6,11.9,℃
			2021-02,경남,5.5,0.8,11.0,℃
			2021-02,광주,5.1,0.4,10.7,℃
			2021-02,부산,7.2,3.2,11.9,℃
			2021-02,전남,4.9,1.2,8.9,℃
			2021-02,제주,9.4,6.4,12.8,℃
			2021-02,충남,2.1,-4.2,8.7,℃
			2021-02,세종,3.2,-2.2,9.0,℃
			2021-03,강원,9.7,5.0,14.8,℃
			2021-03,서울,9.0,4.3,14.8,℃
			2021-03,인천,7.7,4.2,12.3,℃
			2021-03,경기,8.1,2.7,14.6,℃
			2021-03,충북,9.6,4.5,15.5,℃
			2021-03,대전,9.6,4.0,15.9,℃
			2021-03,경북,8.3,2.3,14.4,℃
			2021-03,대구,10.2,4.7,16.1,℃
			2021-03,전북,9.5,4.5,15.8,℃
			2021-03,울산,10.5,5.9,15.4,℃
			2021-03,경남,10.4,6.0,15.9,℃
			2021-03,광주,10.6,5.6,17.0,℃
			2021-03,부산,11.4,7.7,15.9,℃
			2021-03,전남,9.2,5.7,13.8,℃
			2021-03,제주,12.5,9.3,16.1,℃
			2021-03,충남,8.0,1.5,14.9,℃
			2021-03,세종,8.8,3.2,15.1,℃
			2021-04,강원,13.8,8.9,18.9,℃
			2021-04,서울,14.2,9.5,19.5,℃
			2021-04,인천,13.2,9.6,17.3,℃
			2021-04,경기,13.5,8.0,19.4,℃
			2021-04,충북,14.8,9.6,20.5,℃
			2021-04,대전,14.7,8.9,20.9,℃
			2021-04,경북,13.0,6.5,19.6,℃
			2021-04,대구,14.5,8.8,20.6,℃
			2021-04,전북,14.4,9.0,20.9,℃
			2021-04,울산,13.8,9.1,19.0,℃
			2021-04,경남,14.1,9.0,20.2,℃
			2021-04,광주,14.9,9.7,20.9,℃
			2021-04,부산,14.7,10.8,19.7,℃
			2021-04,전남,13.9,10.0,18.1,℃
			2021-04,제주,15.4,12.2,19.2,℃
			2021-04,충남,13.0,6.2,19.5,℃
			2021-04,세종,13.9,8.1,20.1,℃
			2021-05,강원,17.9,13.4,22.5,℃
			2021-05,서울,17.1,12.8,21.9,℃
			2021-05,인천,16.2,12.7,20.2,℃
			2021-05,경기,16.5,11.6,21.8,℃
			2021-05,충북,17.8,13.0,23.0,℃
			2021-05,대전,17.7,12.8,23.1,℃
			2021-05,경북,16.1,10.4,22.1,℃
			2021-05,대구,18.3,12.8,24.3,℃
			2021-05,전북,17.7,12.6,23.3,℃
			2021-05,울산,17.8,13.1,22.7,℃
			2021-05,경남,17.7,13.5,22.6,℃
			2021-05,광주,18.4,13.4,24.0,℃
			2021-05,부산,17.7,14.7,21.5,℃
			2021-05,전남,17.6,13.9,21.7,℃
			2021-05,제주,19.0,15.6,23.5,℃
			2021-05,충남,15.9,10.1,21.7,℃
			2021-05,세종,16.8,11.7,22.4,℃
			2021-06,강원,22.0,18.4,25.9,℃
			2021-06,서울,22.8,18.9,27.6,℃
			2021-06,인천,21.6,18.6,25.3,℃
			2021-06,경기,22.5,18.3,27.7,℃
			2021-06,충북,23.8,19.5,28.7,℃
			2021-06,대전,23.5,19.1,28.5,℃
			2021-06,경북,21.8,17.1,27.2,℃
			2021-06,대구,23.2,18.9,28.5,℃
			2021-06,전북,23.0,18.9,28.3,℃
			2021-06,울산,21.7,18.2,25.8,℃
			2021-06,경남,21.8,18.2,26.6,℃
			2021-06,광주,23.3,19.2,28.3,℃
			2021-06,부산,21.9,19.3,25.4,℃
			2021-06,전남,22.7,19.7,26.4,℃
			2021-06,제주,23.4,20.8,27.0,℃
			2021-06,충남,21.8,16.9,27.3,℃
			2021-06,세종,22.6,18.2,27.8,℃
			2021-07,강원,26.7,23.1,30.8,℃
			2021-07,서울,28.1,24.6,32.2,℃
			2021-07,인천,27.2,24.6,30.4,℃
			2021-07,경기,27.7,23.8,32.5,℃
			2021-07,충북,28.3,24.4,32.7,℃
			2021-07,대전,27.8,24.0,32.3,℃
			2021-07,경북,26.0,21.5,31.5,℃
			2021-07,대구,26.9,22.9,32.1,℃
			2021-07,전북,27.2,23.5,32.1,℃
			2021-07,울산,25.9,22.8,29.8,℃
			2021-07,경남,26.5,23.3,30.9,℃
			2021-07,광주,27.0,23.6,31.4,℃
			2021-07,부산,26.3,24.0,29.5,℃
			2021-07,전남,26.8,24.1,30.2,℃
			2021-07,제주,27.8,25.5,31.1,℃
			2021-07,충남,26.2,21.8,31.2,℃
			2021-07,세종,26.9,23.0,31.7,℃
			2021-08,강원,25.5,22.7,29.0,℃
			2021-08,서울,25.9,22.8,29.7,℃
			2021-08,인천,25.5,22.9,28.6,℃
			2021-08,경기,25.7,22.5,29.9,℃
			2021-08,충북,26.1,22.8,30.0,℃
			2021-08,대전,25.8,22.6,29.9,℃
			2021-08,경북,24.3,20.9,29.0,℃
			2021-08,대구,25.7,22.4,30.5,℃
			2021-08,전북,25.9,22.4,30.5,℃
			2021-08,울산,25.3,22.5,29.2,℃
			2021-08,경남,26.2,23.0,30.5,℃
			2021-08,광주,25.8,22.5,30.3,℃
			2021-08,부산,26.2,23.8,29.4,℃
			2021-08,전남,26.4,23.8,29.7,℃
			2021-08,제주,27.3,25.0,30.3,℃
			2021-08,충남,24.3,20.8,28.8,℃
			2021-08,세종,25.1,21.8,29.5,℃
			2021-09,강원,21.7,18.5,25.5,℃
			2021-09,서울,22.6,18.8,26.9,℃
			2021-09,인천,22.7,19.6,26.1,℃
			2021-09,경기,22.6,18.7,27.1,℃
			2021-09,충북,22.8,19.1,27.1,℃
			2021-09,대전,22.4,18.9,26.8,℃
			2021-09,경북,20.4,16.4,25.2,℃
			2021-09,대구,22.1,18.7,26.4,℃
			2021-09,전북,22.9,19.2,27.4,℃
			2021-09,울산,22.1,19.5,25.6,℃
			2021-09,경남,22.5,19.3,26.5,℃
			2021-09,광주,22.9,19.5,27.2,℃
			2021-09,부산,22.9,20.5,26.4,℃
			2021-09,전남,23.4,20.7,26.7,℃
			2021-09,제주,24.9,22.5,28.0,℃
			2021-09,충남,20.9,16.8,25.9,℃
			2021-09,세종,21.8,18.2,26.4,℃
			2021-10,강원,16.5,12.5,21.4,℃
			2021-10,서울,15.6,11.6,20.5,℃
			2021-10,인천,16.0,12.5,19.6,℃
			2021-10,경기,15.6,10.9,21.0,℃
			2021-10,충북,16.1,11.6,21.3,℃
			2021-10,대전,15.7,10.8,21.9,℃
			2021-10,경북,14.2,9.6,20.8,℃
			2021-10,대구,16.5,11.5,22.7,℃
			2021-10,전북,16.4,11.6,22.2,℃
			2021-10,울산,17.1,13.0,22.1,℃
			2021-10,경남,17.4,13.4,22.7,℃
			2021-10,광주,17.2,12.8,22.7,℃
			2021-10,부산,18.7,15.2,23.3,℃
			2021-10,전남,17.7,14.3,21.8,℃
			2021-10,제주,20.1,17.1,23.8,℃
			2021-10,충남,14.0,8.9,20.5,℃
			2021-10,세종,15.0,10.3,21.0,℃
			2021-11,강원,11.1,7.0,16.3,℃
			2021-11,서울,8.2,4.0,13.1,℃
			2021-11,인천,8.8,5.3,12.6,℃
			2021-11,경기,7.9,3.0,13.5,℃
			2021-11,충북,9.0,4.6,14.2,℃
			2021-11,대전,8.9,4.0,14.9,℃
			2021-11,경북,7.1,1.5,13.8,℃
			2021-11,대구,9.5,4.4,15.7,℃
			2021-11,전북,9.7,5.2,15.0,℃
			2021-11,울산,11.1,6.1,16.6,℃
			2021-11,경남,10.8,6.2,16.4,℃
			2021-11,광주,10.2,5.8,15.8,℃
			2021-11,부산,12.5,8.6,17.4,℃
			2021-11,전남,11.3,7.9,15.2,℃
			2021-11,제주,14.0,10.9,18.1,℃
			2021-11,충남,6.9,1.6,13.8,℃
			2021-11,세종,8.2,3.3,14.3,℃
			2021-12,강원,4.4,0.1,9.5,℃
			2021-12,서울,0.6,-3.5,5.1,℃
			2021-12,인천,1.3,-2.3,5.1,℃
			2021-12,경기,0.7,-4.0,5.7,℃
			2021-12,충북,1.7,-2.6,6.4,℃
			2021-12,대전,1.9,-3.0,7.6,℃
			2021-12,경북,0.8,-4.4,6.9,℃
			2021-12,대구,3.1,-2.1,8.9,℃
			2021-12,전북,3.3,-1.0,8.2,℃
			2021-12,울산,4.7,-0.1,9.8,℃
			2021-12,경남,4.2,-0.5,9.2,℃
			2021-12,광주,4.1,0.0,9.4,℃
			2021-12,부산,6.0,1.9,10.8,℃
			2021-12,전남,4.8,1.4,8.7,℃
			2021-12,제주,8.9,6.3,12.2,℃
			2021-12,충남,0.2,-5.0,6.1,℃
			2021-12,세종,1.2,-3.4,6.4,℃
			2022-01,강원,1.5,-2.4,6.4,℃
			2022-01,서울,-2.2,-6.2,2.6,℃
			2022-01,인천,-2.2,-5.6,1.7,℃
			2022-01,경기,-2.2,-7.3,3.1,℃
			2022-01,충북,-0.9,-5.3,3.9,℃
			2022-01,대전,-0.8,-5.9,5.2,℃
			2022-01,경북,-1.8,-8.1,4.6,℃
			2022-01,대구,0.9,-4.1,6.8,℃
			2022-01,전북,0.1,-4.3,5.0,℃
			2022-01,울산,2.6,-1.7,8.0,℃
			2022-01,경남,2.0,-2.2,7.1,℃
			2022-01,광주,1.6,-2.3,6.7,℃
			2022-01,부산,4.0,0.0,9.2,℃
			2022-01,전남,1.5,-1.4,4.8,℃
			2022-01,제주,6.2,3.9,9.1,℃
			2022-01,충남,-2.7,-8.9,3.6,℃
			2022-01,세종,-1.4,-6.6,4.2,℃
			2022-02,강원,2.0,-2.2,7.1,℃
			2022-02,서울,-1.1,-5.3,3.8,℃
			2022-02,인천,-1.3,-4.5,2.4,℃
			2022-02,경기,-1.1,-6.0,4.1,℃
			2022-02,충북,0.0,-4.3,5.2,℃
			2022-02,대전,0.1,-5.2,6.1,℃
			2022-02,경북,-0.9,-6.8,5.5,℃
			2022-02,대구,1.6,-3.4,7.4,℃
			2022-02,전북,0.6,-4.0,6.2,℃
			2022-02,울산,2.7,-1.8,7.7,℃
			2022-02,경남,2.3,-2.3,7.7,℃
			2022-02,광주,1.8,-2.4,7.2,℃
			2022-02,부산,3.6,-0.5,8.8,℃
			2022-02,전남,1.6,-1.7,5.4,℃
			2022-02,제주,5.6,2.9,8.7,℃
			2022-02,충남,-1.4,-7.3,4.7,℃
			2022-02,세종,-0.4,-5.6,5.2,℃
			2022-03,강원,9.0,4.5,13.4,℃
			2022-03,서울,7.7,3.2,12.7,℃
			2022-03,인천,6.7,3.3,10.8,℃
			2022-03,경기,7.1,1.8,12.8,℃
			2022-03,충북,8.5,3.5,14.0,℃
			2022-03,대전,8.3,2.5,14.5,℃
			2022-03,경북,7.3,0.6,13.7,℃
			2022-03,대구,9.7,3.8,15.9,℃
			2022-03,전북,8.5,3.3,14.7,℃
			2022-03,울산,9.9,4.9,15.0,℃
			2022-03,경남,9.5,4.6,14.9,℃
			2022-03,광주,9.6,4.5,15.6,℃
			2022-03,부산,10.5,6.8,14.8,℃
			2022-03,전남,8.5,4.6,13.2,℃
			2022-03,제주,11.4,7.8,15.5,℃
			2022-03,충남,6.9,0.5,13.4,℃
			2022-03,세종,7.7,1.9,13.9,℃
			2022-04,강원,16.1,11.0,21.0,℃
			2022-04,서울,14.8,10.0,20.6,℃
			2022-04,인천,12.9,9.4,17.3,℃
			2022-04,경기,13.5,8.0,20.0,℃
			2022-04,충북,15.2,9.3,21.8,℃
			2022-04,대전,14.9,8.3,21.9,℃
			2022-04,경북,14.0,6.4,21.5,℃
			2022-04,대구,15.9,9.4,22.7,℃
			2022-04,전북,14.5,9.0,21.3,℃
			2022-04,울산,14.7,9.8,20.1,℃
			2022-04,경남,14.6,9.7,20.5,℃
			2022-04,광주,15.5,9.8,22.6,℃
			2022-04,부산,14.9,11.4,19.1,℃
			2022-04,전남,13.8,10.0,18.9,℃
			2022-04,제주,15.5,11.9,19.6,℃
			2022-04,충남,13.1,5.6,20.9,℃
			2022-04,세종,14.2,7.7,21.6,℃
			2022-05,강원,20.3,15.1,25.3,℃
			2022-05,서울,19.1,13.9,25.0,℃
			2022-05,인천,17.1,13.5,21.4,℃
			2022-05,경기,18.1,12.3,24.2,℃
			2022-05,충북,19.7,13.8,26.0,℃
			2022-05,대전,19.4,12.7,26.3,℃
			2022-05,경북,18.7,11.2,25.7,℃
			2022-05,대구,20.7,14.1,27.4,℃
			2022-05,전북,18.7,12.9,25.3,℃
			2022-05,울산,19.2,13.8,24.9,℃
			2022-05,경남,19.1,13.8,25.6,℃
			2022-05,광주,19.3,13.8,26.1,℃
			2022-05,부산,19.0,15.3,23.4,℃
			2022-05,전남,17.7,13.8,22.6,℃
			2022-05,제주,19.4,15.8,23.1,℃
			2022-05,충남,17.4,9.8,24.8,℃
			2022-05,세종,18.4,11.7,25.3,℃
			2022-06,강원,23.6,19.9,27.2,℃
			2022-06,서울,23.3,19.8,27.5,℃
			2022-06,인천,21.9,19.2,25.4,℃
			2022-06,경기,23.1,19.2,27.7,℃
			2022-06,충북,24.2,20.2,29.3,℃
			2022-06,대전,24.1,19.8,29.4,℃
			2022-06,경북,22.9,17.8,28.7,℃
			2022-06,대구,24.3,19.8,29.7,℃
			2022-06,전북,23.7,19.8,28.8,℃
			2022-06,울산,22.4,19.1,26.6,℃
			2022-06,경남,22.1,19.0,26.4,℃
			2022-06,광주,23.8,20.1,29.0,℃
			2022-06,부산,21.7,19.4,24.9,℃
			2022-06,전남,22.7,20.0,26.1,℃
			2022-06,제주,23.9,21.1,27.5,℃
			2022-06,충남,22.5,17.7,27.7,℃
			2022-06,세종,23.3,19.0,28.7,℃
			2022-07,강원,26.3,23.6,29.8,℃
			2022-07,서울,27.3,24.2,31.0,℃
			2022-07,인천,26.2,23.8,29.5,℃
			2022-07,경기,27.1,23.7,31.2,℃
			2022-07,충북,27.6,24.3,31.8,℃
			2022-07,대전,27.0,23.4,31.5,℃
			2022-07,경북,26.4,22.5,31.3,℃
			2022-07,대구,27.5,23.7,32.4,℃
			2022-07,전북,27.0,23.7,31.1,℃
			2022-07,울산,26.0,22.9,30.0,℃
			2022-07,경남,26.7,23.4,31.0,℃
			2022-07,광주,27.0,23.8,31.1,℃
			2022-07,부산,26.2,23.7,29.7,℃
			2022-07,전남,26.6,24.0,30.0,℃
			2022-07,제주,28.4,25.7,31.8,℃
			2022-07,충남,25.8,22.1,30.3,℃
			2022-07,세종,26.4,22.9,30.9,℃
			2022-08,강원,26.6,23.2,30.1,℃
			2022-08,서울,25.7,23.1,28.9,℃
			2022-08,인천,24.9,22.7,27.3,℃
			2022-08,경기,25.5,22.6,29.2,℃
			2022-08,충북,26.4,23.4,29.9,℃
			2022-08,대전,25.7,22.7,29.6,℃
			2022-08,경북,25.1,21.7,29.2,℃
			2022-08,대구,26.9,23.4,31.4,℃
			2022-08,전북,26.3,23.4,30.1,℃
			2022-08,울산,26.4,23.4,30.2,℃
			2022-08,경남,26.4,23.4,30.4,℃
			2022-08,광주,26.9,24.1,30.6,℃
			2022-08,부산,26.4,24.0,29.7,℃
			2022-08,전남,26.7,24.6,29.4,℃
			2022-08,제주,29.2,26.2,32.8,℃
			2022-08,충남,24.7,21.4,28.5,℃
			2022-08,세종,25.3,22.3,29.2,℃
			2022-09,강원,21.8,17.7,26.6,℃
			2022-09,서울,22.4,18.2,27.2,℃
			2022-09,인천,22.0,18.7,26.0,℃
			2022-09,경기,22.1,17.7,27.5,℃
			2022-09,충북,22.8,18.4,27.9,℃
			2022-09,대전,21.8,17.4,27.5,℃
			2022-09,경북,20.5,15.8,26.4,℃
			2022-09,대구,21.9,17.7,26.8,℃
			2022-09,전북,22.6,18.1,27.8,℃
			2022-09,울산,21.7,18.4,25.6,℃
			2022-09,경남,22.5,19.0,27.1,℃
			2022-09,광주,23.1,19.1,28.0,℃
			2022-09,부산,22.9,20.2,26.9,℃
			2022-09,전남,22.5,19.5,26.2,℃
			2022-09,제주,24.1,21.9,26.9,℃
			2022-09,충남,20.6,15.8,26.7,℃
			2022-09,세종,21.8,17.3,27.2,℃
			2022-10,강원,15.3,11.6,19.8,℃
			2022-10,서울,14.6,10.3,19.7,℃
			2022-10,인천,14.4,10.9,18.4,℃
			2022-10,경기,14.3,9.5,19.9,℃
			2022-10,충북,15.1,10.5,20.3,℃
			2022-10,대전,14.3,9.1,20.7,℃
			2022-10,경북,13.1,7.5,20.0,℃
			2022-10,대구,15.5,10.1,21.6,℃
			2022-10,전북,15.2,10.4,21.0,℃
			2022-10,울산,16.0,11.8,21.0,℃
			2022-10,경남,16.5,12.0,21.8,℃
			2022-10,광주,16.0,11.4,21.6,℃
			2022-10,부산,17.6,14.0,22.7,℃
			2022-10,전남,15.8,12.4,19.8,℃
			2022-10,제주,18.4,15.5,21.7,℃
			2022-10,충남,12.9,7.6,19.4,℃
			2022-10,세종,13.9,9.0,20.0,℃
			2022-11,강원,12.7,8.2,18.3,℃
			2022-11,서울,10.0,5.6,15.4,℃
			2022-11,인천,10.2,6.5,14.4,℃
			2022-11,경기,9.5,4.1,15.7,℃
			2022-11,충북,10.3,5.3,16.0,℃
			2022-11,대전,9.5,3.8,16.6,℃
			2022-11,경북,8.3,2.0,15.9,℃
			2022-11,대구,11.0,5.2,17.7,℃
			2022-11,전북,11.1,6.1,17.4,℃
			2022-11,울산,12.7,7.7,18.3,℃
			2022-11,경남,12.5,7.6,18.0,℃
			2022-11,광주,11.8,6.8,18.1,℃
			2022-11,부산,14.4,10.4,19.8,℃
			2022-11,전남,12.1,8.3,16.9,℃
			2022-11,제주,15.2,11.8,19.3,℃
			2022-11,충남,8.0,1.8,15.6,℃
			2022-11,세종,9.4,3.9,16.1,℃
			2022-12,강원,1.5,-2.6,6.5,℃
			2022-12,서울,-2.8,-6.6,1.7,℃
			2022-12,인천,-2.6,-6.0,0.9,℃
			2022-12,경기,-3.9,-8.4,0.8,℃
			2022-12,충북,-2.0,-5.9,2.3,℃
			2022-12,대전,-2.0,-6.4,3.3,℃
			2022-12,경북,-2.9,-7.9,2.7,℃
			2022-12,대구,0.4,-4.0,5.4,℃
			2022-12,전북,-0.2,-4.2,4.4,℃
			2022-12,울산,2.0,-2.1,6.8,℃
			2022-12,경남,1.6,-2.4,6.0,℃
			2022-12,광주,1.1,-2.6,5.5,℃
			2022-12,부산,3.3,-0.3,8.1,℃
			2022-12,전남,1.9,-1.1,5.5,℃
			2022-12,제주,6.9,4.5,9.4,℃
			2022-12,충남,-3.9,-9.3,2.0,℃
